Title,Authors,Link,Bookshelf
Facino Cane,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator]",http://www.gutenberg.org/ebooks/1737,
Statesman,"Plato, 427? BCE-347? BCE, Jowett, Benjamin, 1817-1893 [Translator]",http://www.gutenberg.org/ebooks/1738,
The Black Death, and The Dancing Mania,"Hecker, J. F. C. (Justus Friedrich Carl), 1795-1850, Morley, Henry, 1822-1894 [Editor], Babington, B. G. (Benjamin Guy), 1794-1866 [Translator]",http://www.gutenberg.org/ebooks/1739,
The Flying U's Last Stand,Bower, B. M., 1871-1940,http://www.gutenberg.org/ebooks/1740,Western
The White Moll,Packard, Frank L. (Frank Lucius), 1877-1942,http://www.gutenberg.org/ebooks/1741,
Miss Civilization: A Comedy in One Act,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1742,One Act Plays
Twelve Stories and a Dream,Wells, H. G. (Herbert George), 1866-1946,http://www.gutenberg.org/ebooks/1743,Science Fiction
Philebus,"Plato, 427? BCE-347? BCE, Jowett, Benjamin, 1817-1893 [Translator]",http://www.gutenberg.org/ebooks/1744,
The Poetical Works of John Milton,"Milton, John, 1608-1674, Beeching, H. C. (Henry Charles), 1859-1919 [Editor]",http://www.gutenberg.org/ebooks/1745,Harvard Classics
New Collected Rhymes,Lang, Andrew, 1844-1912,http://www.gutenberg.org/ebooks/1746,
The Red Seal,Lincoln, Natalie Sumner, 1881-1935,http://www.gutenberg.org/ebooks/1747,
Other People's Money,Gaboriau, Emile, 1832-1873,http://www.gutenberg.org/ebooks/1748,Detective Fiction
Cousin Betty,"Balzac, Honoré de, 1799-1850, Waring, James [Translator]",http://www.gutenberg.org/ebooks/1749,
Laws,"Plato, 427? BCE-347? BCE, Jowett, Benjamin, 1817-1893 [Translator]",http://www.gutenberg.org/ebooks/1750,
Twilight Land,Pyle, Howard, 1853-1911,http://www.gutenberg.org/ebooks/1751,Fantasy
El Dorado: An Adventure of the Scarlet Pimpernel,Orczy, Emmuska Orczy, Baroness, 1865-1947,http://www.gutenberg.org/ebooks/1752,"Movie Books, Adventure"
Swan Song,"Chekhov, Anton Pavlovich, 1860-1904, Fell, Marian [Translator]",http://www.gutenberg.org/ebooks/1753,One Act Plays
The Sea-Gull,Chekhov, Anton Pavlovich, 1860-1904,http://www.gutenberg.org/ebooks/1754,
Ivanoff: A Play,Chekhov, Anton Pavlovich, 1860-1904,http://www.gutenberg.org/ebooks/1755,
Uncle Vanya: Scenes from Country Life in Four Acts,Chekhov, Anton Pavlovich, 1860-1904,http://www.gutenberg.org/ebooks/1756,
The Cruise of the Dolphin,Aldrich, Thomas Bailey, 1836-1907,http://www.gutenberg.org/ebooks/1757,
Marjorie Daw,Aldrich, Thomas Bailey, 1836-1907,http://www.gutenberg.org/ebooks/1758,
The Black-Bearded Barbarian : The Life of George Leslie Mackay of Formosa,MacGregor, Mary Esther Miller, 1876-1961,http://www.gutenberg.org/ebooks/1759,
The Man Who Could Not Lose,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1760,
My Buried Treasure,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1761,
The Consul,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1762,
The Nature Faker,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1763,
Billy and the Big Stick,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1764,
Henry VI, Part 1,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1765,
King Richard III,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1768,
The Comedy of Errors,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1769,
King Edward III,Shakespeare (spurious and doubtful works), 1564-1616,http://www.gutenberg.org/ebooks/1770,
Titus Andronicus,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1771,
The Taming of the Shrew,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1772,
Two Gentlemen of Verona,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1773,
Love's Labour's Lost,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1774,
King John,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1775,
King Richard II,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1776,
Romeo and Juliet,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1777,
A Midsummer Night's Dream,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1778,
The Merchant of Venice,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1779,
King Henry IV, Part 1,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1780,
The Merry Wives of Windsor,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1781,
King Henry IV, Part 2,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1782,
Much Ado about Nothing,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1783,
King Henry V,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1784,
Julius Caesar,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1785,
As You Like It,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1786,
Hamlet,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1787,Best Books Ever Listings
Sir John Oldcastle,Shakespeare (spurious and doubtful works), 1564-1616,http://www.gutenberg.org/ebooks/1788,
Troilus and Cressida,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1790,
All's Well That Ends Well,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1791,
Measure for Measure,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1792,
Othello,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1793,
King Lear,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1794,Best Books Ever Listings
Macbeth,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1795,
Antony and Cleopatra,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1796,
Coriolanus,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1797,
Timon of Athens,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1798,
Cymbeline,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1799,
The Winter's Tale,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1800,
The Tempest,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1801,
King Henry VIII,Shakespeare, William, 1564-1616,http://www.gutenberg.org/ebooks/1802,
Wyoming: A Story of the Outdoor West,Raine, William MacLeod, 1871-1954,http://www.gutenberg.org/ebooks/1803,
War and the Future: Italy, France and Britain at War,Wells, H. G. (Herbert George), 1866-1946,http://www.gutenberg.org/ebooks/1804,"World War I, Bestsellers, American, 1895-1923"
The Gentle Grafter,"Henry, O., 1862-1910, Greening, Harry Cornell, 1876-1930? [Illustrator], Preston, May Wilson, 1873-1949 [Illustrator]",http://www.gutenberg.org/ebooks/1805,
The Frame Up,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1806,
The Lost House,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1807,
"The Log of the ""Jolly Polly""",Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1808,
Bucky O'Connor: A Tale of the Unfenced Border,Raine, William MacLeod, 1871-1954,http://www.gutenberg.org/ebooks/1809,Western
A Second Home,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator]",http://www.gutenberg.org/ebooks/1810,
Massimilla Doni,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator], Waring, James [Translator]",http://www.gutenberg.org/ebooks/1811,
A Prince of Bohemia,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator]",http://www.gutenberg.org/ebooks/1812,
A Man of Business,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator]",http://www.gutenberg.org/ebooks/1813,
The Agony Column,Biggers, Earl Derr, 1884-1933,http://www.gutenberg.org/ebooks/1814,
The Boys' Life of Abraham Lincoln,Nicolay, Helen, 1866-1954,http://www.gutenberg.org/ebooks/1815,US Civil War
Tattine,Ogden, Ruth, 1853-1927,http://www.gutenberg.org/ebooks/1816,
A Question of Latitude,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1817,
The Spy,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1818,
The Messengers,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1819,
A Wasted Day,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1820,
A Charmed Life,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1821,
The Amateur,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1822,
The Make-Believe Man,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1823,
Peace Manoeuvres,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1824,
The Adventures of Reddy Fox,Burgess, Thornton W. (Thornton Waldo), 1874-1965,http://www.gutenberg.org/ebooks/1825,"Children's Book Series, Children's Literature"
Sarrasine,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator]",http://www.gutenberg.org/ebooks/1826,
The Life of Charlotte Brontë — Volume 1,Gaskell, Elizabeth Cleghorn, 1810-1865,http://www.gutenberg.org/ebooks/1827,
Chronicles of the Canongate, 1st Series,Scott, Walter, 1771-1832,http://www.gutenberg.org/ebooks/1828,
Mae Madden,"Mason, Mary Murdoch, Miller, Joaquin, 1837-1913 [Contributor]",http://www.gutenberg.org/ebooks/1829,
Wyndham Towers,Aldrich, Thomas Bailey, 1836-1907,http://www.gutenberg.org/ebooks/1830,
The Lock and Key Library: Classic Mystery and Detective Stories: Old Time English,"De Quincey, Thomas, 1785-1859 [Contributor], Dickens, Charles, 1812-1870 [Contributor], Lytton, Edward Bulwer Lytton, Baron, 1803-1873 [Contributor], Maturin, Charles Robert, 1780-1824 [Contributor], Sterne, Laurence, 1713-1768 [Contributor], Thackeray, William Makepeace, 1811-1863 [Contributor], Hawthorne, Julian, 1846-1934 [Editor]",http://www.gutenberg.org/ebooks/1831,"Gothic Fiction, Short Stories"
The Case of the Lamp That Went Out,"Groner, Auguste, 1850-1929, Colbron, Grace Isabel, 1869-1943 [Translator]",http://www.gutenberg.org/ebooks/1832,
The Case of the Registered Letter,"Groner, Auguste, 1850-1929, Colbron, Grace Isabel, 1869-1943 [Translator]",http://www.gutenberg.org/ebooks/1833,
The Case of the Pocket Diary Found in the Snow,"Groner, Auguste, 1850-1929, Colbron, Grace Isabel, 1869-1943 [Translator]",http://www.gutenberg.org/ebooks/1834,
The Case of the Pool of Blood in the Pastor's Study,"Groner, Auguste, 1850-1929, Colbron, Grace Isabel, 1869-1943 [Translator]",http://www.gutenberg.org/ebooks/1835,
The Case of the Golden Bullet,"Groner, Auguste, 1850-1929, Colbron, Grace Isabel, 1869-1943 [Translator]",http://www.gutenberg.org/ebooks/1836,
The Prince and the Pauper,Twain, Mark, 1835-1910,http://www.gutenberg.org/ebooks/1837,Historical Fiction
"A New Voyage to Carolina Containing the exact description and natural history of that country, together with the present state thereof, and a journal of a thousand miles, travel'd thro' several nations of Indians, giving a particular account of their customs, manners, etc.",Lawson, John, 1674-1711,http://www.gutenberg.org/ebooks/1838,
Other Things Being Equal,Wolf, Emma, 1865-1932,http://www.gutenberg.org/ebooks/1839,
The Financier: A Novel,Dreiser, Theodore, 1871-1945,http://www.gutenberg.org/ebooks/1840,
Z. Marcas,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator]",http://www.gutenberg.org/ebooks/1841,
"Michael Strogoff, Or, The Courier of the Czar",Verne, Jules, 1828-1905,http://www.gutenberg.org/ebooks/1842,
Vera, the Medium,Davis, Richard Harding, 1864-1916,http://www.gutenberg.org/ebooks/1843,
The Scholemaster,Ascham, Roger, 1515-1568,http://www.gutenberg.org/ebooks/1844,
"Zuleika Dobson, Or, An Oxford Love Story",Beerbohm, Max, Sir, 1872-1956,http://www.gutenberg.org/ebooks/1845,Best Books Ever Listings
The Vision Splendid,Raine, William MacLeod, 1871-1954,http://www.gutenberg.org/ebooks/1846,
Songs, Merry and Sad,McNeill, John Charles, 1874-1907,http://www.gutenberg.org/ebooks/1847,
Montezuma's Daughter,Haggard, H. Rider (Henry Rider), 1856-1925,http://www.gutenberg.org/ebooks/1848,Historical Fiction
The Yellow Crayon,Oppenheim, E. Phillips (Edward Phillips), 1866-1946,http://www.gutenberg.org/ebooks/1849,
Old Christmas,Irving, Washington, 1783-1859,http://www.gutenberg.org/ebooks/1850,
The Woman in the Alcove,Green, Anna Katharine, 1846-1935,http://www.gutenberg.org/ebooks/1851,
Lucile,Lytton, Edward Robert Bulwer Lytton, Earl of, 1831-1891,http://www.gutenberg.org/ebooks/1852,
The ninth vibration and other stories,Beck, L. Adams (Lily Adams), -1931,http://www.gutenberg.org/ebooks/1853,
Catherine De Medici,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1854,
Ban and Arriere Ban: A Rally of Fugitive Rhymes,Lang, Andrew, 1844-1912,http://www.gutenberg.org/ebooks/1855,
Cousin Pons,"Balzac, Honoré de, 1799-1850, Marriage, Ellen, 1865-1946 [Translator]",http://www.gutenberg.org/ebooks/1856,
Initials Only,Green, Anna Katharine, 1846-1935,http://www.gutenberg.org/ebooks/1857,
Plain Tales from the Hills,Kipling, Rudyard, 1865-1936,http://www.gutenberg.org/ebooks/1858,
The Works of Max Beerbohm,"Beerbohm, Max, Sir, 1872-1956, Lane, John, 1854-1925 [Contributor]",http://www.gutenberg.org/ebooks/1859,
Westward Ho! Or, The Voyages and Adventures of Sir Amyas Leigh, Knight, of Burrough, in the County of Devon, in the Reign of Her Most Glorious Majesty Queen Elizabeth,Kingsley, Charles, 1819-1875,http://www.gutenberg.org/ebooks/1860,Historical Fiction
An Old Town By the Sea,Aldrich, Thomas Bailey, 1836-1907,http://www.gutenberg.org/ebooks/1861,
Tartarin of Tarascon,Daudet, Alphonse, 1840-1897,http://www.gutenberg.org/ebooks/1862,
Notes on a Journey from Cornhill to Grand Cairo,Thackeray, William Makepeace, 1811-1863,http://www.gutenberg.org/ebooks/1863,
Hero Tales from American History,"Lodge, Henry Cabot, 1850-1924, Roosevelt, Theodore, 1858-1919",http://www.gutenberg.org/ebooks/1864,"Children's History, US Civil War"
North America — Volume 1,Trollope, Anthony, 1815-1882,http://www.gutenberg.org/ebooks/1865,
North America — Volume 2,Trollope, Anthony, 1815-1882,http://www.gutenberg.org/ebooks/1866,
The Diary of a Goose Girl,"Wiggin, Kate Douglas Smith, 1856-1923, Shepperson, Claude A. (Claude Allin), 1867-1921 [Illustrator]",http://www.gutenberg.org/ebooks/1867,Children's Literature
Penelope's Postscripts,Wiggin, Kate Douglas Smith, 1856-1923,http://www.gutenberg.org/ebooks/1868,Children's Literature
The Man in Lower Ten,Rinehart, Mary Roberts, 1876-1958,http://www.gutenberg.org/ebooks/1869,Bestsellers, American, 1895-1923
Reginald in Russia, and Other Sketches,Saki, 1870-1916,http://www.gutenberg.org/ebooks/1870,
The Deputy of Arcis,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1871,
The Red House Mystery,Milne, A. A. (Alan Alexander), 1882-1956,http://www.gutenberg.org/ebooks/1872,Detective Fiction
Gambara,Balzac, Honoré de, 1799-1850,http://www.gutenberg.org/ebooks/1873,
The Railway Children,Nesbit, E. (Edith), 1858-1924,http://www.gutenberg.org/ebooks/1874,"Children's Fiction, Children's Literature"
Painted Windows,Peattie, Elia Wilkinson, 1862-1935,http://www.gutenberg.org/ebooks/1875,
The Shape of Fear,Peattie, Elia Wilkinson, 1862-1935,http://www.gutenberg.org/ebooks/1876,
A Mountain Woman,Peattie, Elia Wilkinson, 1862-1935,http://www.gutenberg.org/ebooks/1877,
A Millionaire of Yesterday,Oppenheim, E. Phillips (Edward Phillips), 1866-1946,http://www.gutenberg.org/ebooks/1878,
"Royalty Restored, Or, London Under Charles II",Molloy, J. Fitzgerald (Joseph Fitzgerald), 1858-1908,http://www.gutenberg.org/ebooks/1879,
"The Pathfinder, Or, The Inland Sea",Cooper, James Fenimore, 1789-1851,http://www.gutenberg.org/ebooks/1880,Harvard Classics
The Call of the Canyon,Grey, Zane, 1872-1939,http://www.gutenberg.org/ebooks/1881,Western
The Young Forester,Grey, Zane, 1872-1939,http://www.gutenberg.org/ebooks/1882,Western
The Wife, and Other Stories,"Chekhov, Anton Pavlovich, 1860-1904, Garnett, Constance, 1861-1946 [Translator]",http://www.gutenberg.org/ebooks/1883,
The Exiles,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator], Waring, James [Translator]",http://www.gutenberg.org/ebooks/1884,
Bunyan Characters (1st Series),Whyte, Alexander, 1836-1921,http://www.gutenberg.org/ebooks/1885,
Bunyan Characters (2nd Series),Whyte, Alexander, 1836-1921,http://www.gutenberg.org/ebooks/1886,
The Life of the Spider,"Fabre, Jean-Henri, 1823-1915, Teixeira de Mattos, Alexander, 1865-1921 [Translator]",http://www.gutenberg.org/ebooks/1887,Animals-Wild
The Bittermeads Mystery,Punshon, E. R. (Ernest Robertson), 1872-1956,http://www.gutenberg.org/ebooks/1888,
Bird Neighbors An Introductory Acquaintance with One Hundred and Fifty Birds Commonly Found in the Gardens, Meadows, and Woods About Our Homes,"Blanchan, Neltje, 1865-1918, Burroughs, John, 1837-1921 [Author of introduction, etc.]",http://www.gutenberg.org/ebooks/1889,Animals-Wild-Birds
"""Speaking of Operations--""",Cobb, Irvin S. (Irvin Shrewsbury), 1876-1944,http://www.gutenberg.org/ebooks/1890,
A Plea for Old Cap Collier,Cobb, Irvin S. (Irvin Shrewsbury), 1876-1944,http://www.gutenberg.org/ebooks/1891,
Extracts from Adam's Diary, translated from the original ms.,Twain, Mark, 1835-1910,http://www.gutenberg.org/ebooks/1892,
Song and Legend from the Middle Ages,"MacClintock, Porter Lander, 1873-1939 [Compiler], MacClintock, William Darnall, 1858-1936 [Compiler]",http://www.gutenberg.org/ebooks/1893,
Visit to Iceland and the Scandinavian North,"Pfeiffer, Ida, 1797-1858, Bergmann, Frédéric Guillaume, 1812-1887 [Contributor]",http://www.gutenberg.org/ebooks/1894,
Armadale,Collins, Wilkie, 1824-1889,http://www.gutenberg.org/ebooks/1895,
Under the Red Robe,Weyman, Stanley John, 1855-1928,http://www.gutenberg.org/ebooks/1896,Historical Fiction
The Seventh Man,Brand, Max, 1892-1944,http://www.gutenberg.org/ebooks/1897,Western
Albert Savarus,"Balzac, Honoré de, 1799-1850, Marriage, Ellen, 1865-1946 [Translator]",http://www.gutenberg.org/ebooks/1898,
The Village Rector,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1899,
Typee: A Romance of the South Seas,"Melville, Herman, 1819-1891, Stedman, Arthur Griffin, 1859-1908 [Editor]",http://www.gutenberg.org/ebooks/1900,
Secrets of the Woods,Long, William J. (William Joseph), 1867-1952,http://www.gutenberg.org/ebooks/1901,
The Old Peabody Pew: A Christmas Romance of a Country Church,Wiggin, Kate Douglas Smith, 1856-1923,http://www.gutenberg.org/ebooks/1902,Christmas
Everybody's Guide to Money Matters With a description of the various investments chiefly dealt in on the stock exchange, and the mode of dealing therein,Cotton, William, F.S.A., of Exeter,http://www.gutenberg.org/ebooks/1903,
